,type_description,created_date,full_address,unit,city,zip_code,latitude,longitude,date,geometry
12851,STORM FLOOD/ DRAINAGE,11/9/2020,738 NW 21ST TER,,City_of_Miami,33127,25.79701,-80.207877,2020-11-09,POINT (-80.207877 25.79701)
12852,STORM FLOOD/ DRAINAGE,8/6/2018,3881 West Flagler,,City_of_Miami,33127,25.799926,-80.200119,2018-08-06,POINT (-80.200119 25.799926)
12853,STORM FLOOD/ DRAINAGE,7/15/2021,130 SW 71ST AVE,,City_of_Miami,33144,25.768716,-80.310811,2021-07-15,POINT (-80.310811 25.768716)
12854,STORM FLOOD/ DRAINAGE,2/1/2016,1828 SW 9TH ST,,City_of_Miami,33135,25.764539,-80.225339,2016-02-01,POINT (-80.225339 25.764539)
12855,STORM FLOOD/ DRAINAGE,9/26/2022,1002 SW 8TH ST,,City_of_Miami,33130,25.765889,-80.211502,2022-09-26,POINT (-80.211502 25.765889)
12856,STORM FLOOD/ DRAINAGE,11/23/2022,WILLIAM AVE & PLAZA ST,,City_of_Miami,33133,25.726269,-80.251089,2022-11-23,POINT (-80.251089 25.726269)
12857,STORM FLOOD/ DRAINAGE,9/6/2023,150 NW 58TH CT,,City_of_Miami,33126,25.772376,-80.29111,2023-09-06,POINT (-80.29111 25.772376)
12858,STORM FLOOD/ DRAINAGE,1/13/2016,7251 SW 5TH ST,,City_of_Miami,33144,25.765956,-80.313151,2016-01-13,POINT (-80.313151 25.765956)
12859,STORM FLOOD/ DRAINAGE,8/3/2017,NE 17TH Street & NE BAYSHORE DR,,City_of_Miami,33132,25.792014,-80.187095,2017-08-03,POINT (-80.187095 25.792014)
12860,STORM FLOOD/ DRAINAGE,11/9/2020,2133 NW 27TH ST,,City_of_Miami,33142,25.801076,-80.230375,2020-11-09,POINT (-80.230375 25.801076)
12861,STORM FLOOD/ DRAINAGE,6/2/2017,7241 SW 6TH ST,,City_of_Miami,33144,25.764605,-80.312879,2017-06-02,POINT (-80.312879 25.764605)
12862,STORM FLOOD/ DRAINAGE,5/26/2020,3292 NW 4TH ST,,City_of_Miami,33125,25.776144,-80.249689,2020-05-26,POINT (-80.249689 25.776144)
12863,STORM FLOOD/ DRAINAGE,12/19/2018,1415 SW 32ND AVE,,City_of_Miami,33145,25.758356,-80.246194,2018-12-19,POINT (-80.246194 25.758356)
12864,STORM FLOOD/ DRAINAGE,10/9/2018,1520 NW 8TH ST,,City_of_Miami,33125,25.780674,-80.220724,2018-10-09,POINT (-80.220724 25.780674)
12865,STORM FLOOD/ DRAINAGE,12/16/2021,1445 NW 26TH AVE,,City_of_Miami,33125,25.787632,-80.238075,2021-12-16,POINT (-80.238075 25.787632)
12866,STORM FLOOD/ DRAINAGE,11/8/2021,601 NE 57TH ST,,City_of_Miami,33137,25.828792,-80.1828,2021-11-08,POINT (-80.1828 25.828792)
12867,STORM FLOOD/ DRAINAGE,10/4/2022,1497 SW 4TH ST,,City_of_Miami,33135,25.769538,-80.219523,2022-10-04,POINT (-80.219523 25.769538)
12868,STORM FLOOD/ DRAINAGE,2/8/2023,1827 S BAYSHORE LN,,City_of_Miami,33133,25.737509,-80.221898,2023-02-08,POINT (-80.221898 25.737509)
12869,STORM FLOOD/ DRAINAGE,6/20/2023,100 SW 10TH ST,,City_of_Miami,33130,25.7642,-80.195952,2023-06-20,POINT (-80.195952 25.7642)
12870,STORM FLOOD/ DRAINAGE,9/7/2023,NW 11TH TER & NW 3RD AVE,,City_of_Miami,33136,25.784957,-80.199795,2023-09-07,POINT (-80.199795 25.784957)
12871,STORM FLOOD/ DRAINAGE,10/12/2021,1470 SW 4TH ST,,City_of_Miami,33135,25.769284,-80.219417,2021-10-12,POINT (-80.219417 25.769284)
12872,STORM FLOOD/ DRAINAGE,5/7/2023,2981 SW 5TH ST,,City_of_Miami,33135,25.767804,-80.242695,2023-05-07,POINT (-80.242695 25.767804)
12873,STORM FLOOD/ DRAINAGE,7/21/2023,2248 SW 2ND ST,,City_of_Miami,33135,25.770553,-80.231838,2023-07-21,POINT (-80.231838 25.770553)
12874,STORM FLOOD/ DRAINAGE,10/3/2017,2295 NW 28TH ST,,City_of_Miami,33142,25.801995,-80.233532,2017-10-03,POINT (-80.233532 25.801995)
12875,STORM FLOOD/ DRAINAGE,6/26/2023,2887 NW 5TH AVE,,City_of_Miami,33127,25.80348,-80.202939,2023-06-26,POINT (-80.202939 25.80348)
12876,STORM FLOOD/ DRAINAGE,6/21/2016,900 NW 55TH TER,,City_of_Miami,33127,25.826275,-80.211299,2016-06-21,POINT (-80.211299 25.826275)
12877,STORM FLOOD/ DRAINAGE,4/7/2023,30 NW 41ST AVE,,City_of_Miami,33126,25.77237,-80.26313,2023-04-07,POINT (-80.26313 25.77237)
12878,STORM FLOOD/ DRAINAGE,6/4/2022,2755 SW 33RD CT,,City_of_Miami,33133,25.740374,-80.24854,2022-06-04,POINT (-80.24854 25.740374)
12879,STORM FLOOD/ DRAINAGE,12/28/2022,269 NE 34TH ST,,City_of_Miami,33137,25.808621,-80.190049,2022-12-28,POINT (-80.190049 25.808621)
12880,STORM FLOOD/ DRAINAGE,8/23/2022,16 NW 77TH ST,,City_of_Miami,33150,25.845506,-80.197151,2022-08-23,POINT (-80.197151 25.845506)
12881,STORM FLOOD/ DRAINAGE,8/30/2022,448 NE 18TH ST,,City_of_Miami,33132,25.793563,-80.187138,2022-08-30,POINT (-80.187138 25.793563)
12882,STORM FLOOD/ DRAINAGE,11/16/2023,SW 24TH TER & SW 21ST AVE,,City_of_Miami,33145,25.746531,-80.227937,2023-11-16,POINT (-80.227937 25.746531)
12883,STORM FLOOD/ DRAINAGE,5/18/2020,277 NW 47TH CT,,City_of_Miami,33126,25.774843,-80.272706,2020-05-18,POINT (-80.272706 25.774843)
12884,STORM FLOOD/ DRAINAGE,6/3/2022,4764 NW 3RD ST,,City_of_Miami,33126,25.774826,-80.273182,2022-06-03,POINT (-80.273182 25.774826)
12885,STORM FLOOD/ DRAINAGE,7/15/2019,2920 SW 1ST ST,,City_of_Miami,33135,25.771018,-80.241708,2019-07-15,POINT (-80.241708 25.771018)
12886,STORM FLOOD/ DRAINAGE,1/9/2020,27 NE 59TH ST,,City_of_Miami,33137,25.829692,-80.195577,2020-01-09,POINT (-80.195577 25.829692)
12887,STORM FLOOD/ DRAINAGE,5/15/2020,1953 NW 34TH ST,,City_of_Miami,33142,25.807618,-80.228437,2020-05-15,POINT (-80.228437 25.807618)
12888,STORM FLOOD/ DRAINAGE,10/2/2020,1044 NW 33RD AVE,,City_of_Miami,33125,25.782599,-80.2505,2020-10-02,POINT (-80.2505 25.782599)
12889,STORM FLOOD/ DRAINAGE,10/24/2018,NE 23RD ST & BISCAYNE BLVD,,City_of_Miami,33137,25.799155,-80.189104,2018-10-24,POINT (-80.189104 25.799155)
12890,STORM FLOOD/ DRAINAGE,11/8/2021,1536 NW 16TH AVE,,City_of_Miami,33125,25.78917,-80.221641,2021-11-08,POINT (-80.221641 25.78917)
12891,STORM FLOOD/ DRAINAGE,5/17/2022,1355 NW 38TH ST,,City_of_Miami,33142,25.811563,-80.219045,2022-05-17,POINT (-80.219045 25.811563)
12892,STORM FLOOD/ DRAINAGE,11/12/2020,220 SW 66TH AVE,,City_of_Miami,33144,25.768046,-80.303374,2020-11-12,POINT (-80.303374 25.768046)
12893,STORM FLOOD/ DRAINAGE,2/14/2024,3086 SW 5TH ST,,City_of_Miami,33135,25.76723,-80.244807,2024-02-14,POINT (-80.244807 25.76723)
12894,STORM FLOOD/ DRAINAGE,6/6/2022,3680 NW 18TH ST,,City_of_Miami,33125,25.79072,-80.255357,2022-06-06,POINT (-80.255357 25.79072)
12895,STORM FLOOD/ DRAINAGE,1/18/2023,1901 SW 19TH AVE,,City_of_Miami,33145,25.754296,-80.225968,2023-01-18,POINT (-80.225968 25.754296)
12896,STORM FLOOD/ DRAINAGE,4/12/2023,1950 SW 33RD AVE,,City_of_Miami,33145,25.753161,-80.24935,2023-04-12,POINT (-80.24935 25.753161)
12897,STORM FLOOD/ DRAINAGE,6/25/2018,4851 SW 7TH ST,,City_of_Miami,33134,25.765027,-80.274382,2018-06-25,POINT (-80.274382 25.765027)
12898,STORM FLOOD/ DRAINAGE,6/5/2017,2671 SW 28TH CT,,City_of_Miami,33133,25.742267,-80.239592,2017-06-05,POINT (-80.239592 25.742267)
12899,STORM FLOOD/ DRAINAGE,11/30/2017,3104 NW 21ST AVE,,City_of_Miami,33142,25.804807,-80.230125,2017-11-30,POINT (-80.230125 25.804807)
12900,STORM FLOOD/ DRAINAGE,10/28/2020,360 NW 71ST ST,,City_of_Miami,33150,25.839575,-80.203265,2020-10-28,POINT (-80.203265 25.839575)
12901,STORM FLOOD/ DRAINAGE,7/2/2021,829 SW 18TH AVE,,City_of_Miami,33135,25.764966,-80.224293,2021-07-02,POINT (-80.224293 25.764966)
12902,STORM FLOOD/ DRAINAGE,12/18/2020,498 NE 78TH STREET RD,,City_of_Miami,33138,25.846808,-80.186622,2020-12-18,POINT (-80.186622 25.846808)
12903,STORM FLOOD/ DRAINAGE,6/24/2021,2540 SW 15TH ST,,City_of_Miami,33145,25.758509,-80.237453,2021-06-24,POINT (-80.237453 25.758509)
12904,STORM FLOOD/ DRAINAGE,9/7/2022,2400 NW 7TH CT,,City_of_Miami,33127,25.799967,-80.208059,2022-09-07,POINT (-80.208059 25.799967)
12905,STORM FLOOD/ DRAINAGE,1/3/2018,32 SE 1ST ST,,City_of_Miami,33131,25.77309,-80.192608,2018-01-03,POINT (-80.192608 25.77309)
12906,STORM FLOOD/ DRAINAGE,11/5/2021,586 NE 23RD ST,,City_of_Miami,33137,25.799168,-80.18688,2021-11-05,POINT (-80.18688 25.799168)
12907,STORM FLOOD/ DRAINAGE,6/18/2019,1901 NW N RIVER DR,,City_of_Miami,33125,25.78817,-80.227236,2019-06-18,POINT (-80.227236 25.78817)
12908,STORM FLOOD/ DRAINAGE,6/23/2018,2990 COCONUT AVE,,City_of_Miami,33133,25.737678,-80.241625,2018-06-23,POINT (-80.241625 25.737678)
12909,STORM FLOOD/ DRAINAGE,1/29/2021,1881 SW 14TH ST,,City_of_Miami,33145,25.760274,-80.225966,2021-01-29,POINT (-80.225966 25.760274)
12910,STORM FLOOD/ DRAINAGE,2/3/2020,2190 SW 20TH ST,,City_of_Miami,33145,25.752639,-80.229972,2020-02-03,POINT (-80.229972 25.752639)
12911,STORM FLOOD/ DRAINAGE,9/28/2022,1410 NW N RIVER DR,,City_of_Miami,33125,25.785567,-80.219108,2022-09-28,POINT (-80.219108 25.785567)
12912,STORM FLOOD/ DRAINAGE,11/9/2022,2280 NW 34TH ST,,City_of_Miami,33142,25.807219,-80.23342,2022-11-09,POINT (-80.23342 25.807219)
12913,STORM FLOOD/ DRAINAGE,12/5/2022,NE 75TH ST & NE 1ST CT,,City_of_Miami,33138,25.843811,-80.194325,2022-12-05,POINT (-80.194325 25.843811)
12914,STORM FLOOD/ DRAINAGE,4/24/2023,1675 NW 123RD ST,,City_of_North_Miami,33167,25.887039,-80.226392,2023-04-24,POINT (-80.226392 25.887039)
12915,STORM FLOOD/ DRAINAGE,9/23/2022,300 SW 38TH CT,,City_of_Miami,33134,25.768796,-80.259202,2022-09-23,POINT (-80.259202 25.768796)
12916,STORM FLOOD/ DRAINAGE,4/14/2023,2120 SW 30TH CT,,City_of_Miami,33145,25.751211,-80.242945,2023-04-14,POINT (-80.242945 25.751211)
12917,STORM FLOOD/ DRAINAGE,7/17/2019,2630 OVERBROOK ST,,City_of_Miami,33133,25.738988,-80.23694,2019-07-17,POINT (-80.23694 25.738988)
12918,STORM FLOOD/ DRAINAGE,9/2/2021,401 SW 24TH RD,,City_of_Miami,33129,25.758183,-80.207476,2021-09-02,POINT (-80.207476 25.758183)
12919,STORM FLOOD/ DRAINAGE,10/27/2020,7670 NW 4TH AVE,,City_of_Miami,33150,25.845147,-80.203807,2020-10-27,POINT (-80.203807 25.845147)
12920,STORM FLOOD/ DRAINAGE,2/11/2020,1111 SW 1ST AVE,,City_of_Miami,33130,25.763216,-80.194564,2020-02-11,POINT (-80.194564 25.763216)
12921,STORM FLOOD/ DRAINAGE,9/17/2021,1200 SW 18TH AVE,,City_of_Miami,33135,25.761382,-80.224623,2021-09-17,POINT (-80.224623 25.761382)
12922,STORM FLOOD/ DRAINAGE,6/9/2016,512 NE 75TH ST,,City_of_Miami,33138,25.843779,-80.186329,2016-06-09,POINT (-80.186329 25.843779)
12923,STORM FLOOD/ DRAINAGE,11/4/2019,1920 NW 13TH ST,,City_of_Miami,33125,25.78571,-80.227707,2019-11-04,POINT (-80.227707 25.78571)
12924,STORM FLOOD/ DRAINAGE,11/23/2022,3245 HIBISCUS ST,,City_of_Miami,33133,25.730378,-80.249806,2022-11-23,POINT (-80.249806 25.730378)
12925,STORM FLOOD/ DRAINAGE,9/26/2022,990 NE 78TH ST,,City_of_Miami,33138,25.846641,-80.176755,2022-09-26,POINT (-80.176755 25.846641)
12926,STORM FLOOD/ DRAINAGE,5/27/2020,2825 NW 11TH ST,,City_of_Miami,33125,25.783431,-80.241495,2020-05-27,POINT (-80.241495 25.783431)
12927,STORM FLOOD/ DRAINAGE,8/15/2016,1269 NW 4TH ST,,City_of_Miami,33125,25.777553,-80.216314,2016-08-15,POINT (-80.216314 25.777553)
12928,STORM FLOOD/ DRAINAGE,3/15/2021,SW 8TH ST & SW 30TH AVE,,City_of_Miami,33135,25.765055,-80.242912,2021-03-15,POINT (-80.242912 25.765055)
12929,STORM FLOOD/ DRAINAGE,9/22/2022,2824 NW 23RD AVE,,City_of_Miami,33142,25.802083,-80.233881,2022-09-22,POINT (-80.233881 25.802083)
12930,STORM FLOOD/ DRAINAGE,8/23/2023,2990 SW 1ST ST,,City_of_Miami,33135,25.77098,-80.243074,2023-08-23,POINT (-80.243074 25.77098)
12931,STORM FLOOD/ DRAINAGE,10/27/2023,2545 SW 10TH ST,,City_of_Miami,33135,25.763905,-80.237663,2023-10-27,POINT (-80.237663 25.763905)
12932,STORM FLOOD/ DRAINAGE,9/21/2022,578 NW 48TH ST,,City_of_Miami,33127,25.819601,-80.205441,2022-09-21,POINT (-80.205441 25.819601)
12933,STORM FLOOD/ DRAINAGE,11/16/2023,1588 SW 20TH AVE,,City_of_Miami,33145,25.758236,-80.227162,2023-11-16,POINT (-80.227162 25.758236)
12934,STORM FLOOD/ DRAINAGE,7/2/2019,3035 NW 18TH ST,,City_of_Miami,33125,25.791424,-80.244685,2019-07-02,POINT (-80.244685 25.791424)
12935,STORM FLOOD/ DRAINAGE,11/5/2021,82 NE 26TH ST,,City_of_Miami,33137,25.801444,-80.193742,2021-11-05,POINT (-80.193742 25.801444)
12936,STORM FLOOD/ DRAINAGE,5/13/2016,2780 SW 16TH TER,,City_of_Miami,33145,25.756536,-80.239658,2016-05-13,POINT (-80.239658 25.756536)
12937,STORM FLOOD/ DRAINAGE,9/13/2016,833 NW 21ST ST,,City_of_Miami,33127,25.796461,-80.209882,2016-09-13,POINT (-80.209882 25.796461)
12938,STORM FLOOD/ DRAINAGE,6/21/2017,275 NE 18TH ST,,City_of_Miami,33132,25.793846,-80.189425,2017-06-21,POINT (-80.189425 25.793846)
12939,STORM FLOOD/ DRAINAGE,11/8/2021,1330 NW 13TH AVE,,City_of_Miami,33125,25.786772,-80.216261,2021-11-08,POINT (-80.216261 25.786772)
12940,STORM FLOOD/ DRAINAGE,8/30/2022,2545 NW 35TH ST,,City_of_Miami,33142,25.808489,-80.239055,2022-08-30,POINT (-80.239055 25.808489)
12941,STORM FLOOD/ DRAINAGE,6/4/2022,2169 NW 32ND ST,,City_of_Miami,33142,25.805949,-80.231238,2022-06-04,POINT (-80.231238 25.805949)
12942,STORM FLOOD/ DRAINAGE,9/20/2019,SW 23RD AVE & SW 16TH ST,,City_of_Miami,33145,25.758043,-80.232454,2019-09-20,POINT (-80.232454 25.758043)
12943,STORM FLOOD/ DRAINAGE,6/16/2016,501 NW 29TH ST,,City_of_Miami,33127,25.803788,-80.203293,2016-06-16,POINT (-80.203293 25.803788)
12944,STORM FLOOD/ DRAINAGE,8/24/2017,5600 NW 7TH CT,,City_of_Miami,33127,25.827446,-80.209694,2017-08-24,POINT (-80.209694 25.827446)
12945,STORM FLOOD/ DRAINAGE,10/2/2020,95 NW 1ST ST,,City_of_Miami,33128,25.775112,-80.195445,2020-10-02,POINT (-80.195445 25.775112)
12946,STORM FLOOD/ DRAINAGE,9/29/2016,6948 NW 5TH AVE,,City_of_Miami,33150,25.838786,-80.205023,2016-09-29,POINT (-80.205023 25.838786)
12947,STORM FLOOD/ DRAINAGE,11/14/2019,2835 NW 23RD AVE,,City_of_Miami,33142,25.802176,-80.233764,2019-11-14,POINT (-80.233764 25.802176)
12948,STORM FLOOD/ DRAINAGE,5/13/2021,52 NW 2ND ST,,City_of_Miami,33128,25.775993,-80.194484,2021-05-13,POINT (-80.194484 25.775993)
12949,STORM FLOOD/ DRAINAGE,9/30/2019,1731 NW 52ND ST,,City_of_Miami,33142,25.823184,-80.225175,2019-09-30,POINT (-80.225175 25.823184)
12950,STORM FLOOD/ DRAINAGE,12/1/2022,4443 NW 2ND AVE,,City_of_Miami,33127,25.816648,-80.199472,2022-12-01,POINT (-80.199472 25.816648)
12951,STORM FLOOD/ DRAINAGE,3/18/2022,51 SW 34TH AVE,,City_of_Miami,33135,25.77146,-80.251314,2022-03-18,POINT (-80.251314 25.77146)
12952,STORM FLOOD/ DRAINAGE,11/7/2020,1244 NW 27TH ST,,City_of_Miami,33142,25.801309,-80.216311,2020-11-07,POINT (-80.216311 25.801309)
12953,STORM FLOOD/ DRAINAGE,8/12/2021,35 SW 60TH AVE,,City_of_Miami,33144,25.77014,-80.293248,2021-08-12,POINT (-80.293248 25.77014)
12954,STORM FLOOD/ DRAINAGE,9/27/2022,1450 SW 24TH AVE,,City_of_Miami,33145,25.759173,-80.234773,2022-09-27,POINT (-80.234773 25.759173)
12955,STORM FLOOD/ DRAINAGE,6/30/2023,300 NW 29TH ST,,City_of_Miami,33127,25.803505,-80.201361,2023-06-30,POINT (-80.201361 25.803505)
12956,STORM FLOOD/ DRAINAGE,2/5/2019,2250 SW 11TH ST,,City_of_Miami,33135,25.762663,-80.2316,2019-02-05,POINT (-80.2316 25.762663)
12957,STORM FLOOD/ DRAINAGE,7/28/2022,92 NE 48TH ST,,City_of_Miami,33137,25.819489,-80.193477,2022-07-28,POINT (-80.193477 25.819489)
12958,STORM FLOOD/ DRAINAGE,9/5/2017,3921 IRVINGTON AVE,,City_of_Miami,33133,25.72275,-80.256487,2017-09-05,POINT (-80.256487 25.72275)
12959,STORM FLOOD/ DRAINAGE,6/8/2023,1700 SW 9TH ST,,City_of_Miami,33135,25.764623,-80.222683,2023-06-08,POINT (-80.222683 25.764623)
12960,STORM FLOOD/ DRAINAGE,6/30/2021,45 SW 19TH RD,,City_of_Miami,33129,25.756283,-80.199184,2021-06-30,POINT (-80.199184 25.756283)
12961,STORM FLOOD/ DRAINAGE,6/4/2022,2000 NW 31ST ST,,City_of_Miami,33142,25.804548,-80.229023,2022-06-04,POINT (-80.229023 25.804548)
12962,STORM FLOOD/ DRAINAGE,7/5/2017,868 NW 21ST TER,,City_of_Miami,33127,25.796506,-80.210521,2017-07-05,POINT (-80.210521 25.796506)
12963,STORM FLOOD/ DRAINAGE,6/8/2019,2420 SECOFFEE TER,,City_of_Miami,33133,25.740469,-80.234191,2019-06-08,POINT (-80.234191 25.740469)
12964,STORM FLOOD/ DRAINAGE,9/24/2020,3170 NW 19TH TER,,City_of_Miami,33125,25.79317,-80.247026,2020-09-24,POINT (-80.247026 25.79317)
12965,STORM FLOOD/ DRAINAGE,10/24/2023,2925 SW 5TH ST,,City_of_Miami,33135,25.767767,-80.241398,2023-10-24,POINT (-80.241398 25.767767)
12966,STORM FLOOD/ DRAINAGE,7/13/2021,MUNDY ST & DAY AVE,,City_of_Miami,33133,25.731412,-80.252627,2021-07-13,POINT (-80.252627 25.731412)
12967,STORM FLOOD/ DRAINAGE,9/20/2023,3501 NW 15TH ST,,City_of_Miami,33125,25.788182,-80.252537,2023-09-20,POINT (-80.252537 25.788182)
12968,STORM FLOOD/ DRAINAGE,5/29/2020,2748 SW 33RD CT,,City_of_Miami,33133,25.740126,-80.248854,2020-05-29,POINT (-80.248854 25.740126)
12969,STORM FLOOD/ DRAINAGE,7/6/2019,4025 IRVINGTON AVE,,City_of_Miami,33133,25.722733,-80.257255,2019-07-06,POINT (-80.257255 25.722733)
12970,STORM FLOOD/ DRAINAGE,10/4/2016,200 NE 29TH ST,,City_of_Miami,33137,25.804159,-80.191027,2016-10-04,POINT (-80.191027 25.804159)
12971,STORM FLOOD/ DRAINAGE,9/26/2022,3337 NW 14TH ST,,City_of_Miami,33125,25.786831,-80.251093,2022-09-26,POINT (-80.251093 25.786831)
12972,STORM FLOOD/ DRAINAGE,9/20/2021,1960 NW FLAGLER TER,,City_of_Miami,33125,25.773548,-80.228132,2021-09-20,POINT (-80.228132 25.773548)
12973,STORM FLOOD/ DRAINAGE,9/14/2022,90 SW 33RD AVE,,City_of_Miami,33135,25.771301,-80.249966,2022-09-14,POINT (-80.249966 25.771301)
12974,STORM FLOOD/ DRAINAGE,9/30/2022,1921 SW 33RD CT,,City_of_Miami,33145,25.753372,-80.249617,2022-09-30,POINT (-80.249617 25.753372)
12975,STORM FLOOD/ DRAINAGE,10/1/2018,1177 SW 13TH ST,,City_of_Miami,33129,25.761129,-80.214081,2018-10-01,POINT (-80.214081 25.761129)
12976,STORM FLOOD/ DRAINAGE,9/8/2017,2200 NW 2ND AVE,,City_of_Miami,33127,25.797987,-80.199305,2017-09-08,POINT (-80.199305 25.797987)
12977,STORM FLOOD/ DRAINAGE,8/16/2022,3105 SW 24TH ST,,City_of_Miami,33145,25.746777,-80.243414,2022-08-16,POINT (-80.243414 25.746777)
12978,STORM FLOOD/ DRAINAGE,9/27/2022,2101 SW 25TH TER,,City_of_Miami,33133,25.744991,-80.228028,2022-09-27,POINT (-80.228028 25.744991)
12979,STORM FLOOD/ DRAINAGE,5/27/2020,244 NW 72ND TER,,City_of_Miami,33150,25.841074,-80.201684,2020-05-27,POINT (-80.201684 25.841074)
12980,STORM FLOOD/ DRAINAGE,5/13/2019,1857 NW 24TH ST,,City_of_Miami,33142,25.799563,-80.226645,2019-05-13,POINT (-80.226645 25.799563)
12981,STORM FLOOD/ DRAINAGE,9/7/2022,726 NW 24TH ST,,City_of_Miami,33127,25.799664,-80.207723,2022-09-07,POINT (-80.207723 25.799664)
12982,STORM FLOOD/ DRAINAGE,5/19/2017,601 NW 20TH AVE,,City_of_Miami,33125,25.7791,-80.227917,2017-05-19,POINT (-80.227917 25.7791)
12983,STORM FLOOD/ DRAINAGE,2/6/2023,1010 NW 19TH CT,,City_of_Miami,33125,25.782966,-80.227533,2023-02-06,POINT (-80.227533 25.782966)
12984,STORM FLOOD/ DRAINAGE,6/4/2022,1542 SW 22ND TER,1542,City_of_Miami,33145,25.749926,-80.219743,2022-06-04,POINT (-80.219743 25.749926)
12985,STORM FLOOD/ DRAINAGE,10/17/2019,8256 SW 48TH ST,,Miami_Dade_County,33155,25.724528,-80.328319,2019-10-17,POINT (-80.328319 25.724528)
12986,STORM FLOOD/ DRAINAGE,4/10/2023,1775 NW 17TH ST,,City_of_Miami,33125,25.791313,-80.224753,2023-04-10,POINT (-80.224753 25.791313)
12987,STORM FLOOD/ DRAINAGE,12/23/2019,2911 NW 19TH AVE,,City_of_Miami,33142,25.80321,-80.227519,2019-12-23,POINT (-80.227519 25.80321)
12988,STORM FLOOD/ DRAINAGE,8/30/2019,660 SW 64TH CT,,City_of_Miami,33144,25.764089,-80.301235,2019-08-30,POINT (-80.301235 25.764089)
12989,STORM FLOOD/ DRAINAGE,5/13/2021,SW 11TH ST & SW 1ST AVE,,City_of_Miami,33130,25.763477,-80.195616,2021-05-13,POINT (-80.195616 25.763477)
12990,STORM FLOOD/ DRAINAGE,11/15/2023,1611 NW S RIVER DR,,City_of_Miami,33125,25.784091,-80.22189,2023-11-15,POINT (-80.22189 25.784091)
12991,STORM FLOOD/ DRAINAGE,6/2/2017,829 SW 1ST AVE,,City_of_Miami,33130,25.765667,-80.194886,2017-06-02,POINT (-80.194886 25.765667)
12992,STORM FLOOD/ DRAINAGE,5/24/2018,498 SW 1ST ST,,City_of_Miami,33130,25.772829,-80.202634,2018-05-24,POINT (-80.202634 25.772829)
12993,STORM FLOOD/ DRAINAGE,9/10/2018,3891 NW 3RD ST,,City_of_Miami,33126,25.775547,-80.259159,2018-09-10,POINT (-80.259159 25.775547)
12994,STORM FLOOD/ DRAINAGE,12/16/2021,140 NW 14TH AVE,1,City_of_Miami,33125,25.775124,-80.218377,2021-12-16,POINT (-80.218377 25.775124)
12995,STORM FLOOD/ DRAINAGE,9/24/2021,1734 SW 11TH TER,,City_of_Miami,33135,25.762213,-80.223214,2021-09-24,POINT (-80.223214 25.762213)
12996,STORM FLOOD/ DRAINAGE,2/13/2019,82 NE 26TH ST,,City_of_Miami,33137,25.801444,-80.193742,2019-02-13,POINT (-80.193742 25.801444)
12997,STORM FLOOD/ DRAINAGE,4/11/2023,1816 NW 1ST ST,,City_of_Miami,33125,25.774331,-80.225285,2023-04-11,POINT (-80.225285 25.774331)
12998,STORM FLOOD/ DRAINAGE,6/20/2023,3515 E GLENCOE ST,,City_of_Miami,33133,25.741394,-80.218212,2023-06-20,POINT (-80.218212 25.741394)
12999,STORM FLOOD/ DRAINAGE,2/1/2023,1930 NW 34TH ST,,City_of_Miami,33142,25.807513,-80.228218,2023-02-01,POINT (-80.228218 25.807513)
13000,STORM FLOOD/ DRAINAGE,11/9/2020,77 NE 24TH ST,,City_of_Miami,33137,25.800134,-80.193152,2020-11-09,POINT (-80.193152 25.800134)
13001,STORM FLOOD/ DRAINAGE,9/1/2022,2950 NW 21ST AVE,,City_of_Miami,33142,25.803372,-80.229845,2022-09-01,POINT (-80.229845 25.803372)
13002,STORM FLOOD/ DRAINAGE,1/27/2022,1400 SW 5TH ST,,City_of_Miami,33135,25.768362,-80.218004,2022-01-27,POINT (-80.218004 25.768362)
13003,STORM FLOOD/ DRAINAGE,3/7/2019,431 SW 29TH AVE,,City_of_Miami,33135,25.768117,-80.24093,2019-03-07,POINT (-80.24093 25.768117)
13004,STORM FLOOD/ DRAINAGE,9/27/2022,2260 NW 34TH ST,,City_of_Miami,33142,25.807203,-80.233238,2022-09-27,POINT (-80.233238 25.807203)
13005,STORM FLOOD/ DRAINAGE,5/21/2018,3400 NW 19TH AVE,,City_of_Miami,33142,25.807966,-80.228132,2018-05-21,POINT (-80.228132 25.807966)
13006,STORM FLOOD/ DRAINAGE,9/17/2018,3411 PERCIVAL AVE,,City_of_Miami,33133,25.730793,-80.248668,2018-09-17,POINT (-80.248668 25.730793)
13007,STORM FLOOD/ DRAINAGE,11/9/2020,1951 NW 31ST ST,,City_of_Miami,33142,25.80508,-80.228878,2020-11-09,POINT (-80.228878 25.80508)
13008,STORM FLOOD/ DRAINAGE,9/23/2022,1044 NW 33RD AVE,,City_of_Miami,33125,25.782599,-80.2505,2022-09-23,POINT (-80.2505 25.782599)
13009,STORM FLOOD/ DRAINAGE,9/6/2023,NW 5TH AVE & NW 22ND ST,,City_of_Miami,33127,25.797594,-80.203034,2023-09-06,POINT (-80.203034 25.797594)
13010,STORM FLOOD/ DRAINAGE,7/14/2020,3715 SW 29TH ST,,City_of_Miami,33134,25.737126,-80.25452,2020-07-14,POINT (-80.25452 25.737126)
13011,STORM FLOOD/ DRAINAGE,8/26/2020,100 SE 4TH ST,,City_of_Miami,33131,25.771315,-80.191848,2020-08-26,POINT (-80.191848 25.771315)
